id_entry_nbp,level_0,index,date,value,value2,value3,USD_PLN
3056,3056,160,2001-08-20,4.3068,43068,4306800,4.3068
3057,3057,161,2001-08-21,4.265,42650,4265000,4.265
3058,3058,162,2001-08-22,4.2692,42692,4269200,4.2692
3059,3059,163,2001-08-23,4.2402,42402,4240200,4.2402
3060,3060,164,2001-08-24,4.2238,42238,4223800,4.2238
3061,3061,165,2001-08-27,4.2373,42373,4237300,4.2373
3062,3062,166,2001-08-28,4.2508,42508,4250800,4.2508
3063,3063,167,2001-08-29,4.2214,42214,4221400,4.2214
3064,3064,168,2001-08-30,4.234,42340,4234000,4.234
3065,3065,169,2001-08-31,4.2336,42336,4233600,4.2336
3066,3066,170,2001-09-03,4.2235,42235,4223500,4.2235
3067,3067,171,2001-09-04,4.2602,42602,4260200,4.2602
3068,3068,172,2001-09-05,4.2455,42455,4245500,4.2455
3069,3069,173,2001-09-06,4.256,42560,4256000,4.256
3070,3070,174,2001-09-07,4.2317,42317,4231700,4.2317
3071,3071,175,2001-09-10,4.201,42010,4201000,4.201
3072,3072,176,2001-09-11,4.2165,42165,4216500,4.2165
3073,3073,177,2001-09-12,4.2468,42468,4246800,4.2468
3074,3074,178,2001-09-13,4.2348,42348,4234800,4.2348
3075,3075,179,2001-09-14,4.2315,42315,4231500,4.2315
3076,3076,180,2001-09-17,4.2428,42428,4242800,4.2428
3077,3077,181,2001-09-18,4.2347,42347,4234700,4.2347
3078,3078,182,2001-09-19,4.2272,42272,4227200,4.2272
3079,3079,183,2001-09-20,4.2025,42025,4202500,4.2025
3080,3080,184,2001-09-21,4.1305,41305,4130500,4.1305
3081,3081,185,2001-09-24,4.1898,41898,4189800,4.1898
3082,3082,186,2001-09-25,4.2052,42052,4205200,4.2052
3083,3083,187,2001-09-26,4.2253,42253,4225300,4.2253
3084,3084,188,2001-09-27,4.1843,41843,4184300,4.1843
3085,3085,189,2001-09-28,4.2367,42367,4236700,4.2367
3086,3086,190,2001-10-01,4.2281,42281,4228100,4.2281
3087,3087,191,2001-10-02,4.2318,42318,4231800,4.2318
3088,3088,192,2001-10-03,4.1951,41951,4195100,4.1951
3089,3089,193,2001-10-04,4.2058,42058,4205800,4.2058
3090,3090,194,2001-10-05,4.1505,41505,4150500,4.1505
3091,3091,195,2001-10-08,4.1693,41693,4169300,4.1693
3092,3092,196,2001-10-09,4.168,41680,4168000,4.168
3093,3093,197,2001-10-10,4.1587,41587,4158700,4.1587
3094,3094,198,2001-10-11,4.1211,41211,4121100,4.1211
3095,3095,199,2001-10-12,4.1397,41397,4139700,4.1397
3096,3096,200,2001-10-15,4.1174,41174,4117400,4.1174
3097,3097,201,2001-10-16,4.0906,40906,4090600,4.0906
3098,3098,202,2001-10-17,4.0922,40922,4092200,4.0922
3099,3099,203,2001-10-18,4.0901,40901,4090100,4.0901
3100,3100,204,2001-10-19,4.1019,41019,4101900,4.1019
3101,3101,205,2001-10-22,4.1163,41163,4116300,4.1163
3102,3102,206,2001-10-23,4.12,41200,4120000,4.12
3103,3103,207,2001-10-24,4.1163,41163,4116300,4.1163
3104,3104,208,2001-10-25,4.1291,41291,4129100,4.1291
3105,3105,209,2001-10-26,4.1019,41019,4101900,4.1019
3106,3106,210,2001-10-29,4.083,40830,4083000,4.083
3107,3107,211,2001-10-30,4.1148,41148,4114800,4.1148
3108,3108,212,2001-10-31,4.0987,40987,4098700,4.0987
3109,3109,213,2001-11-02,4.0996,40996,4099600,4.0996
3110,3110,214,2001-11-05,4.1196,41196,4119600,4.1196
3111,3111,215,2001-11-06,4.095,40950,4095000,4.095
3112,3112,216,2001-11-07,4.0662,40662,4066200,4.0662
3113,3113,217,2001-11-08,4.0639,40639,4063900,4.0639
3114,3114,218,2001-11-09,4.0663,40663,4066300,4.0663
3115,3115,219,2001-11-12,4.0662,40662,4066200,4.0662
3116,3116,220,2001-11-13,4.0793,40793,4079300,4.0793
3117,3117,221,2001-11-14,4.1045,41045,4104500,4.1045
3118,3118,222,2001-11-15,4.096,40960,4096000,4.096
3119,3119,223,2001-11-16,4.1401,41401,4140100,4.1401
3120,3120,224,2001-11-19,4.1191,41191,4119100,4.1191
3121,3121,225,2001-11-20,4.1052,41052,4105200,4.1052
3122,3122,226,2001-11-21,4.088,40880,4088000,4.088
3123,3123,227,2001-11-22,4.1012,41012,4101200,4.1012
3124,3124,228,2001-11-23,4.1017,41017,4101700,4.1017
3125,3125,229,2001-11-26,4.0962,40962,4096200,4.0962
3126,3126,230,2001-11-27,4.0781,40781,4078100,4.0781
3127,3127,231,2001-11-28,4.0681,40681,4068100,4.0681
3128,3128,232,2001-11-29,4.0732,40732,4073200,4.0732
3129,3129,233,2001-11-30,4.0874,40874,4087400,4.0874
3130,3130,234,2001-12-03,4.0485,40485,4048500,4.0485
3131,3131,235,2001-12-04,4.0208,40208,4020800,4.0208
3132,3132,236,2001-12-05,4.0334,40334,4033400,4.0334
3133,3133,237,2001-12-06,4.0792,40792,4079200,4.0792
3134,3134,238,2001-12-07,4.0482,40482,4048200,4.0482
3135,3135,239,2001-12-10,4.0847,40847,4084700,4.0847
3136,3136,240,2001-12-11,4.0717,40717,4071700,4.0717
3137,3137,241,2001-12-12,4.0523,40523,4052300,4.0523
3138,3138,242,2001-12-13,4.0312,40312,4031200,4.0312
3139,3139,243,2001-12-14,4.0227,40227,4022700,4.0227
3140,3140,244,2001-12-17,3.9893,39893,3989300,3.9893
3141,3141,245,2001-12-18,3.9557,39557,3955700,3.9557
3142,3142,246,2001-12-19,3.9887,39887,3988700,3.9887
3143,3143,247,2001-12-20,3.972,39720,3972000,3.972
3144,3144,248,2001-12-21,3.9692,39692,3969200,3.9692
3145,3145,249,2001-12-24,3.9888,39888,3988800,3.9888
3146,3146,250,2001-12-27,3.992,39920,3992000,3.992
3147,3147,251,2001-12-28,3.9601,39601,3960100,3.9601
3148,3148,252,2001-12-31,3.9863,39863,3986300,3.9863
3149,3149,0,2001-12-31,3.9863,39863,3986300,3.9863
3150,3150,1,2002-01-02,3.948,39480,3948000,3.948
3151,3151,2,2002-01-03,3.9574,39574,3957400,3.9574
3152,3152,3,2002-01-04,3.9383,39383,3938300,3.9383
3153,3153,4,2002-01-07,3.9079,39079,3907900,3.9079
3154,3154,5,2002-01-08,3.9322,39322,3932200,3.9322
3155,3155,6,2002-01-09,3.9667,39667,3966700,3.9667
3156,3156,7,2002-01-10,3.9637,39637,3963700,3.9637
3157,3157,8,2002-01-11,4.0547,40547,4054700,4.0547
3158,3158,9,2002-01-14,4.0116,40116,4011600,4.0116
3159,3159,10,2002-01-15,4.0351,40351,4035100,4.0351
3160,3160,11,2002-01-16,4.0851,40851,4085100,4.0851
3161,3161,12,2002-01-17,4.1256,41256,4125600,4.1256
3162,3162,13,2002-01-18,4.188,41880,4188000,4.188
3163,3163,14,2002-01-21,4.1417,41417,4141700,4.1417
3164,3164,15,2002-01-22,4.12,41200,4120000,4.12
3165,3165,16,2002-01-23,4.11,41100,4110000,4.11
3166,3166,17,2002-01-24,4.1291,41291,4129100,4.1291
3167,3167,18,2002-01-25,4.1627,41627,4162700,4.1627
3168,3168,19,2002-01-28,4.1522,41522,4152200,4.1522
3169,3169,20,2002-01-29,4.1067,41067,4106700,4.1067
3170,3170,21,2002-01-30,4.1387,41387,4138700,4.1387
3171,3171,22,2002-01-31,4.1637,41637,4163700,4.1637
3172,3172,23,2002-02-01,4.175,41750,4175000,4.175
3173,3173,24,2002-02-04,4.2144,42144,4214400,4.2144
3174,3174,25,2002-02-05,4.1885,41885,4188500,4.1885
3175,3175,26,2002-02-06,4.2062,42062,4206200,4.2062
3176,3176,27,2002-02-07,4.2628,42628,4262800,4.2628
3177,3177,28,2002-02-08,4.2247,42247,4224700,4.2247
3178,3178,29,2002-02-11,4.1863,41863,4186300,4.1863
3179,3179,30,2002-02-12,4.1723,41723,4172300,4.1723
3180,3180,31,2002-02-13,4.1593,41593,4159300,4.1593
3181,3181,32,2002-02-14,4.2018,42018,4201800,4.2018
3182,3182,33,2002-02-15,4.1793,41793,4179300,4.1793
3183,3183,34,2002-02-18,4.15,41500,4150000,4.15
3184,3184,35,2002-02-19,4.1476,41476,4147600,4.1476
3185,3185,36,2002-02-20,4.1612,41612,4161200,4.1612
3186,3186,37,2002-02-21,4.1739,41739,4173900,4.1739
3187,3187,38,2002-02-22,4.1742,41742,4174200,4.1742
3188,3188,39,2002-02-25,4.168,41680,4168000,4.168
3189,3189,40,2002-02-26,4.189,41890,4189000,4.189
3190,3190,41,2002-02-27,4.1946,41946,4194600,4.1946
3191,3191,42,2002-02-28,4.2046,42046,4204600,4.2046
3192,3192,43,2002-03-01,4.2331,42331,4233100,4.2331
3193,3193,44,2002-03-04,4.1898,41898,4189800,4.1898
3194,3194,45,2002-03-05,4.1642,41642,4164200,4.1642
3195,3195,46,2002-03-06,4.1473,41473,4147300,4.1473
3196,3196,47,2002-03-07,4.1376,41376,4137600,4.1376
3197,3197,48,2002-03-08,4.1617,41617,4161700,4.1617
3198,3198,49,2002-03-11,4.1464,41464,4146400,4.1464
3199,3199,50,2002-03-12,4.1446,41446,4144600,4.1446
3200,3200,51,2002-03-13,4.163,41630,4163000,4.163
3201,3201,52,2002-03-14,4.1462,41462,4146200,4.1462
3202,3202,53,2002-03-15,4.1156,41156,4115600,4.1156
3203,3203,54,2002-03-18,4.1106,41106,4110600,4.1106
3204,3204,55,2002-03-19,4.1067,41067,4106700,4.1067
3205,3205,56,2002-03-20,4.1159,41159,4115900,4.1159
3206,3206,57,2002-03-21,4.1036,41036,4103600,4.1036
3207,3207,58,2002-03-22,4.1085,41085,4108500,4.1085
3208,3208,59,2002-03-25,4.1269,41269,4126900,4.1269
3209,3209,60,2002-03-26,4.1343,41343,4134300,4.1343
3210,3210,61,2002-03-27,4.1159,41159,4115900,4.1159
3211,3211,62,2002-03-28,4.1173,41173,4117300,4.1173
3212,3212,63,2002-03-29,4.1321,41321,4132100,4.1321
3213,3213,64,2002-04-02,4.1113,41113,4111300,4.1113
3214,3214,65,2002-04-03,4.0897,40897,4089700,4.0897
3215,3215,66,2002-04-04,4.0858,40858,4085800,4.0858
3216,3216,67,2002-04-05,4.0969,40969,4096900,4.0969
3217,3217,68,2002-04-08,4.0861,40861,4086100,4.0861
3218,3218,69,2002-04-09,4.0983,40983,4098300,4.0983
3219,3219,70,2002-04-10,4.0865,40865,4086500,4.0865
3220,3220,71,2002-04-11,4.088,40880,4088000,4.088
3221,3221,72,2002-04-12,4.0607,40607,4060700,4.0607
3222,3222,73,2002-04-15,4.06,40600,4060000,4.06
3223,3223,74,2002-04-16,4.062,40620,4062000,4.062
3224,3224,75,2002-04-17,4.0543,40543,4054300,4.0543
3225,3225,76,2002-04-18,4.0389,40389,4038900,4.0389
3226,3226,77,2002-04-19,4.0326,40326,4032600,4.0326
3227,3227,78,2002-04-22,4.0412,40412,4041200,4.0412
3228,3228,79,2002-04-23,4.0381,40381,4038100,4.0381
3229,3229,80,2002-04-24,4.044,40440,4044000,4.044
3230,3230,81,2002-04-25,4.0352,40352,4035200,4.0352
3231,3231,82,2002-04-26,4.0284,40284,4028400,4.0284
3232,3232,83,2002-04-29,3.9827,39827,3982700,3.9827
3233,3233,84,2002-04-30,3.9802,39802,3980200,3.9802
3234,3234,85,2002-05-02,3.9776,39776,3977600,3.9776
3235,3235,86,2002-05-06,3.9801,39801,3980100,3.9801
3236,3236,87,2002-05-07,3.9625,39625,3962500,3.9625
3237,3237,88,2002-05-08,3.9849,39849,3984900,3.9849
3238,3238,89,2002-05-09,4.0155,40155,4015500,4.0155
3239,3239,90,2002-05-10,3.9998,39998,3999800,3.9998
3240,3240,91,2002-05-13,4.0147,40147,4014700,4.0147
3241,3241,92,2002-05-14,4.1066,41066,4106600,4.1066
3242,3242,93,2002-05-15,4.0637,40637,4063700,4.0637
3243,3243,94,2002-05-16,4.1042,41042,4104200,4.1042
3244,3244,95,2002-05-17,4.1209,41209,4120900,4.1209
3245,3245,96,2002-05-20,4.0978,40978,4097800,4.0978
3246,3246,97,2002-05-21,4.083,40830,4083000,4.083
3247,3247,98,2002-05-22,4.0953,40953,4095300,4.0953
3248,3248,99,2002-05-23,4.0924,40924,4092400,4.0924
3249,3249,100,2002-05-24,4.0958,40958,4095800,4.0958
3250,3250,101,2002-05-27,4.0732,40732,4073200,4.0732
3251,3251,102,2002-05-28,4.0545,40545,4054500,4.0545
3252,3252,103,2002-05-29,4.0535,40535,4053500,4.0535
3253,3253,104,2002-05-31,4.0311,40311,4031100,4.0311
3254,3254,105,2002-06-03,4.025,40250,4025000,4.025
3255,3255,106,2002-06-04,4.0155,40155,4015500,4.0155
3256,3256,107,2002-06-05,4.0228,40228,4022800,4.0228
3257,3257,108,2002-06-06,4.0164,40164,4016400,4.0164
3258,3258,109,2002-06-07,4.0035,40035,4003500,4.0035
3259,3259,110,2002-06-10,4.0264,40264,4026400,4.0264
3260,3260,111,2002-06-11,4.0265,40265,4026500,4.0265
3261,3261,112,2002-06-12,4.0294,40294,4029400,4.0294
3262,3262,113,2002-06-13,4.0274,40274,4027400,4.0274
3263,3263,114,2002-06-14,4.0232,40232,4023200,4.0232
3264,3264,115,2002-06-17,4.042,40420,4042000,4.042
3265,3265,116,2002-06-18,4.0455,40455,4045500,4.0455
3266,3266,117,2002-06-19,4.0146,40146,4014600,4.0146
3267,3267,118,2002-06-20,4.0331,40331,4033100,4.0331
3268,3268,119,2002-06-21,4.021,40210,4021000,4.021
3269,3269,120,2002-06-24,4.0141,40141,4014100,4.0141
3270,3270,121,2002-06-25,4.0278,40278,4027800,4.0278
3271,3271,122,2002-06-26,4.0034,40034,4003400,4.0034
3272,3272,123,2002-06-27,4.0413,40413,4041300,4.0413
3273,3273,124,2002-06-28,4.0418,40418,4041800,4.0418
3274,3274,125,2002-07-01,4.0529,40529,4052900,4.0529
3275,3275,126,2002-07-02,4.0025,40025,4002500,4.0025
3276,3276,127,2002-07-03,4.1135,41135,4113500,4.1135
3277,3277,128,2002-07-04,4.112,41120,4112000,4.112
3278,3278,129,2002-07-05,4.1573,41573,4157300,4.1573
3279,3279,130,2002-07-08,4.1395,41395,4139500,4.1395
3280,3280,131,2002-07-09,4.2258,42258,4225800,4.2258
3281,3281,132,2002-07-10,4.1751,41751,4175100,4.1751
3282,3282,133,2002-07-11,4.1698,41698,4169800,4.1698
3283,3283,134,2002-07-12,4.1751,41751,4175100,4.1751
3284,3284,135,2002-07-15,4.1697,41697,4169700,4.1697
3285,3285,136,2002-07-16,4.1668,41668,4166800,4.1668
3286,3286,137,2002-07-17,4.1113,41113,4111300,4.1113
3287,3287,138,2002-07-18,4.0836,40836,4083600,4.0836
3288,3288,139,2002-07-19,4.0431,40431,4043100,4.0431
3289,3289,140,2002-07-22,4.0207,40207,4020700,4.0207
3290,3290,141,2002-07-23,4.0838,40838,4083800,4.0838
3291,3291,142,2002-07-24,4.1156,41156,4115600,4.1156
3292,3292,143,2002-07-25,4.0713,40713,4071300,4.0713
3293,3293,144,2002-07-26,4.0925,40925,4092500,4.0925
3294,3294,145,2002-07-29,4.1178,41178,4117800,4.1178
3295,3295,146,2002-07-30,4.1453,41453,4145300,4.1453
3296,3296,147,2002-07-31,4.1685,41685,4168500,4.1685
3297,3297,148,2002-08-01,4.1784,41784,4178400,4.1784
3298,3298,149,2002-08-02,4.2108,42108,4210800,4.2108
3299,3299,150,2002-08-05,4.1703,41703,4170300,4.1703
3300,3300,151,2002-08-06,4.1889,41889,4188900,4.1889
3301,3301,152,2002-08-07,4.2045,42045,4204500,4.2045
3302,3302,153,2002-08-08,4.1794,41794,4179400,4.1794
3303,3303,154,2002-08-09,4.1938,41938,4193800,4.1938
3304,3304,155,2002-08-12,4.186,41860,4186000,4.186
3305,3305,156,2002-08-13,4.18,41800,4180000,4.18
3306,3306,157,2002-08-14,4.1608,41608,4160800,4.1608
3307,3307,158,2002-08-16,4.1788,41788,4178800,4.1788
3308,3308,159,2002-08-19,4.1689,41689,4168900,4.1689
3309,3309,160,2002-08-20,4.1502,41502,4150200,4.1502
3310,3310,161,2002-08-21,4.1368,41368,4136800,4.1368
3311,3311,162,2002-08-22,4.1913,41913,4191300,4.1913
3312,3312,163,2002-08-23,4.1965,41965,4196500,4.1965
3313,3313,164,2002-08-26,4.1842,41842,4184200,4.1842
3314,3314,165,2002-08-27,4.1648,41648,4164800,4.1648
3315,3315,166,2002-08-28,4.1711,41711,4171100,4.1711
3316,3316,167,2002-08-29,4.1471,41471,4147100,4.1471
3317,3317,168,2002-08-30,4.142,41420,4142000,4.142
3318,3318,169,2002-09-02,4.1272,41272,4127200,4.1272
3319,3319,170,2002-09-03,4.1272,41272,4127200,4.1272
3320,3320,171,2002-09-04,4.1138,41138,4113800,4.1138
3321,3321,172,2002-09-05,4.1415,41415,4141500,4.1415
3322,3322,173,2002-09-06,4.167,41670,4167000,4.167
3323,3323,174,2002-09-09,4.1699,41699,4169900,4.1699
3324,3324,175,2002-09-10,4.1563,41563,4156300,4.1563
3325,3325,176,2002-09-11,4.1559,41559,4155900,4.1559
3326,3326,177,2002-09-12,4.1592,41592,4159200,4.1592
3327,3327,178,2002-09-13,4.1613,41613,4161300,4.1613
3328,3328,179,2002-09-16,4.1951,41951,4195100,4.1951
3329,3329,180,2002-09-17,4.1893,41893,4189300,4.1893
3330,3330,181,2002-09-18,4.1723,41723,4172300,4.1723
3331,3331,182,2002-09-19,4.1383,41383,4138300,4.1383
3332,3332,183,2002-09-20,4.1272,41272,4127200,4.1272
3333,3333,184,2002-09-23,4.1314,41314,4131400,4.1314
3334,3334,185,2002-09-24,4.1532,41532,4153200,4.1532
3335,3335,186,2002-09-25,4.1333,41333,4133300,4.1333
3336,3336,187,2002-09-26,4.1329,41329,4132900,4.1329
3337,3337,188,2002-09-27,4.1474,41474,4147400,4.1474
3338,3338,189,2002-09-30,4.1482,41482,4148200,4.1482
3339,3339,190,2002-10-01,4.143,41430,4143000,4.143
3340,3340,191,2002-10-02,4.1434,41434,4143400,4.1434
3341,3341,192,2002-10-03,4.1454,41454,4145400,4.1454
3342,3342,193,2002-10-04,4.1455,41455,4145500,4.1455
3343,3343,194,2002-10-07,4.1625,41625,4162500,4.1625
3344,3344,195,2002-10-08,4.1654,41654,4165400,4.1654
3345,3345,196,2002-10-09,4.1706,41706,4170600,4.1706
3346,3346,197,2002-10-10,4.1368,41368,4136800,4.1368
3347,3347,198,2002-10-11,4.1218,41218,4121800,4.1218
3348,3348,199,2002-10-14,4.1174,41174,4117400,4.1174
3349,3349,200,2002-10-15,4.1239,41239,4123900,4.1239
3350,3350,201,2002-10-16,4.1381,41381,4138100,4.1381
3351,3351,202,2002-10-17,4.1638,41638,4163800,4.1638
3352,3352,203,2002-10-18,4.1703,41703,4170300,4.1703
3353,3353,204,2002-10-21,4.1412,41412,4141200,4.1412
3354,3354,205,2002-10-22,4.1282,41282,4128200,4.1282
3355,3355,206,2002-10-23,4.1127,41127,4112700,4.1127
3356,3356,207,2002-10-24,4.0935,40935,4093500,4.0935
3357,3357,208,2002-10-25,4.0752,40752,4075200,4.0752
3358,3358,209,2002-10-28,4.0571,40571,4057100,4.0571
3359,3359,210,2002-10-29,4.0499,40499,4049900,4.0499
3360,3360,211,2002-10-30,4.0504,40504,4050400,4.0504
3361,3361,212,2002-10-31,4.0324,40324,4032400,4.0324
3362,3362,213,2002-11-04,3.996,39960,3996000,3.996
3363,3363,214,2002-11-05,3.978,39780,3978000,3.978
3364,3364,215,2002-11-06,3.9812,39812,3981200,3.9812
3365,3365,216,2002-11-07,3.9504,39504,3950400,3.9504
3366,3366,217,2002-11-08,3.9319,39319,3931900,3.9319
3367,3367,218,2002-11-12,3.9174,39174,3917400,3.9174
3368,3368,219,2002-11-13,3.9225,39225,3922500,3.9225
3369,3369,220,2002-11-14,3.9398,39398,3939800,3.9398
3370,3370,221,2002-11-15,3.932,39320,3932000,3.932
3371,3371,222,2002-11-18,3.9158,39158,3915800,3.9158
3372,3372,223,2002-11-19,3.8798,38798,3879800,3.8798
3373,3373,224,2002-11-20,3.9208,39208,3920800,3.9208
3374,3374,225,2002-11-21,3.943,39430,3943000,3.943
3375,3375,226,2002-11-22,3.9315,39315,3931500,3.9315
3376,3376,227,2002-11-25,3.9444,39444,3944400,3.9444
3377,3377,228,2002-11-26,3.987,39870,3987000,3.987
3378,3378,229,2002-11-27,3.9763,39763,3976300,3.9763
3379,3379,230,2002-11-28,3.9865,39865,3986500,3.9865
3380,3380,231,2002-11-29,4.0078,40078,4007800,4.0078
3381,3381,232,2002-12-02,3.9998,39998,3999800,3.9998
3382,3382,233,2002-12-03,3.9785,39785,3978500,3.9785
3383,3383,234,2002-12-04,3.9816,39816,3981600,3.9816
3384,3384,235,2002-12-05,3.9882,39882,3988200,3.9882
3385,3385,236,2002-12-06,3.9893,39893,3989300,3.9893
3386,3386,237,2002-12-09,3.9593,39593,3959300,3.9593
3387,3387,238,2002-12-10,3.936,39360,3936000,3.936
3388,3388,239,2002-12-11,3.9398,39398,3939800,3.9398
3389,3389,240,2002-12-12,3.9134,39134,3913400,3.9134
3390,3390,241,2002-12-13,3.8868,38868,3886800,3.8868
3391,3391,242,2002-12-16,3.8815,38815,3881500,3.8815
3392,3392,243,2002-12-17,3.8751,38751,3875100,3.8751
3393,3393,244,2002-12-18,3.9013,39013,3901300,3.9013
3394,3394,245,2002-12-19,3.891,38910,3891000,3.891
3395,3395,246,2002-12-20,3.8859,38859,3885900,3.8859
3396,3396,247,2002-12-23,3.8642,38642,3864200,3.8642
3397,3397,248,2002-12-24,3.8736,38736,3873600,3.8736
3398,3398,249,2002-12-27,3.8514,38514,3851400,3.8514
3399,3399,250,2002-12-30,3.8369,38369,3836900,3.8369
3400,3400,251,2002-12-31,3.8388,38388,3838800,3.8388
3401,3401,0,2002-12-31,3.8388,38388,3838800,3.8388
3402,3402,1,2003-01-02,3.8283,38283,3828300,3.8283
3403,3403,2,2003-01-03,3.8403,38403,3840300,3.8403
3404,3404,3,2003-01-06,3.8204,38204,3820400,3.8204
3405,3405,4,2003-01-07,3.8335,38335,3833500,3.8335
3406,3406,5,2003-01-08,3.8424,38424,3842400,3.8424
3407,3407,6,2003-01-09,3.828,38280,3828000,3.828
3408,3408,7,2003-01-10,3.8214,38214,3821400,3.8214
3409,3409,8,2003-01-13,3.8086,38086,3808600,3.8086
3410,3410,9,2003-01-14,3.8094,38094,3809400,3.8094
3411,3411,10,2003-01-15,3.8152,38152,3815200,3.8152
3412,3412,11,2003-01-16,3.7914,37914,3791400,3.7914
3413,3413,12,2003-01-17,3.8091,38091,3809100,3.8091
3414,3414,13,2003-01-20,3.8146,38146,3814600,3.8146
3415,3415,14,2003-01-21,3.8195,38195,3819500,3.8195
3416,3416,15,2003-01-22,3.868,38680,3868000,3.868
3417,3417,16,2003-01-23,3.9418,39418,3941800,3.9418
3418,3418,17,2003-01-24,3.8688,38688,3868800,3.8688
3419,3419,18,2003-01-27,3.8481,38481,3848100,3.8481
3420,3420,19,2003-01-28,3.8487,38487,3848700,3.8487
3421,3421,20,2003-01-29,3.8036,38036,3803600,3.8036
3422,3422,21,2003-01-30,3.7993,37993,3799300,3.7993
3423,3423,22,2003-01-31,3.8173,38173,3817300,3.8173
3424,3424,23,2003-02-03,3.8326,38326,3832600,3.8326
3425,3425,24,2003-02-04,3.8427,38427,3842700,3.8427
3426,3426,25,2003-02-05,3.8191,38191,3819100,3.8191
3427,3427,26,2003-02-06,3.858,38580,3858000,3.858
3428,3428,27,2003-02-07,3.8575,38575,3857500,3.8575
3429,3429,28,2003-02-10,3.8585,38585,3858500,3.8585
3430,3430,29,2003-02-11,3.8712,38712,3871200,3.8712
3431,3431,30,2003-02-12,3.8498,38498,3849800,3.8498
3432,3432,31,2003-02-13,3.8548,38548,3854800,3.8548
3433,3433,32,2003-02-14,3.8559,38559,3855900,3.8559
3434,3434,33,2003-02-17,3.873,38730,3873000,3.873
3435,3435,34,2003-02-18,3.8631,38631,3863100,3.8631
3436,3436,35,2003-02-19,3.8705,38705,3870500,3.8705
3437,3437,36,2003-02-20,3.8882,38882,3888200,3.8882
3438,3438,37,2003-02-21,3.879,38790,3879000,3.879
3439,3439,38,2003-02-24,3.8902,38902,3890200,3.8902
3440,3440,39,2003-02-25,3.8824,38824,3882400,3.8824
3441,3441,40,2003-02-26,3.885,38850,3885000,3.885
3442,3442,41,2003-02-27,3.8873,38873,3887300,3.8873
3443,3443,42,2003-02-28,3.9135,39135,3913500,3.9135
3444,3444,43,2003-03-03,3.9588,39588,3958800,3.9588
3445,3445,44,2003-03-04,3.9518,39518,3951800,3.9518
3446,3446,45,2003-03-05,3.9314,39314,3931400,3.9314
3447,3447,46,2003-03-06,3.9093,39093,3909300,3.9093
3448,3448,47,2003-03-07,3.8959,38959,3895900,3.8959
3449,3449,48,2003-03-10,3.9335,39335,3933500,3.9335
3450,3450,49,2003-03-11,3.9527,39527,3952700,3.9527
3451,3451,50,2003-03-12,3.9639,39639,3963900,3.9639
3452,3452,51,2003-03-13,4.0287,40287,4028700,4.0287
3453,3453,52,2003-03-14,3.999,39990,3999000,3.999
3454,3454,53,2003-03-17,4.0265,40265,4026500,4.0265
3455,3455,54,2003-03-18,4.0648,40648,4064800,4.0648
3456,3456,55,2003-03-19,4.0693,40693,4069300,4.0693
3457,3457,56,2003-03-20,4.0625,40625,4062500,4.0625
3458,3458,57,2003-03-21,4.0698,40698,4069800,4.0698
3459,3459,58,2003-03-24,4.0746,40746,4074600,4.0746
3460,3460,59,2003-03-25,4.0621,40621,4062100,4.0621
3461,3461,60,2003-03-26,4.0635,40635,4063500,4.0635
3462,3462,61,2003-03-27,4.0571,40571,4057100,4.0571
3463,3463,62,2003-03-28,4.0736,40736,4073600,4.0736
3464,3464,63,2003-03-31,4.0512,40512,4051200,4.0512
3465,3465,64,2003-04-01,4.0823,40823,4082300,4.0823
3466,3466,65,2003-04-02,4.0746,40746,4074600,4.0746
3467,3467,66,2003-04-03,4.0598,40598,4059800,4.0598
3468,3468,67,2003-04-04,4.069,40690,4069000,4.069
3469,3469,68,2003-04-07,4.091,40910,4091000,4.091
3470,3470,69,2003-04-08,4.0554,40554,4055400,4.0554
3471,3471,70,2003-04-09,3.9948,39948,3994800,3.9948
3472,3472,71,2003-04-10,3.9542,39542,3954200,3.9542
3473,3473,72,2003-04-11,3.9711,39711,3971100,3.9711
3474,3474,73,2003-04-14,3.9443,39443,3944300,3.9443
3475,3475,74,2003-04-15,3.9469,39469,3946900,3.9469
3476,3476,75,2003-04-16,3.9573,39573,3957300,3.9573
3477,3477,76,2003-04-17,3.918,39180,3918000,3.918
